;GND-ID;Name_identifiziert;occupation_GND;birth_GND;gender;death_GND;country_GND;country_norm
1133;118651870;Bäumer, Gertrud;"Lehrer; Feminist; Schriftsteller; Weibliche Abgeordnete; Politiker";1873-09-12;Weiblich;1954-03-25;Deutschland;D
1134;122521102;Jolles, André;"Literarhistoriker; Kunsthistoriker; Schriftsteller; Kunsthistoriker; Journalist";1874-08-07;Männlich;1946-02-22;"Niederlande; Deutschland";D
1135;118176900;Oliver, José F. A.;"Übersetzer; Lyriker; Schriftsteller";1961;Männlich;;Deutschland;D
1136;118506358;Balzac, Honoré de;"Schriftsteller; Verleger";1799-05-20;Männlich;1850-08-19;Frankreich;
1137;115661018;Merz, Carl;"Kabarettist; Schriftsteller; Drehbuchautor";1906-01-30;Männlich;1979-10-31;Österreich;Ö
1138;118854380;Dronke, Ernst;"Schriftsteller; Kaufmann";1822-11-17;Männlich;1891-11-02;Deutschland;D
1139;115673776;Duve, Karen;"Schriftsteller; Taxifahrer; Korrektor";1961-11-16;Weiblich;;Deutschland;D
1140;103610222X;Löwenthal, Leo;"Schriftsteller; Kaufmann; Mundartschriftsteller";1856;Männlich;1925;Land unbekannt;
1141;118824910;Antelme, Robert;Schriftsteller;1917-11-05;Männlich;1990-10-26;Frankreich;
1142;118594869;Platen, August, Graf von;"Librettist; Schriftsteller";1796-10-24;Männlich;1835-12-05;Deutschland;D
1143;122539869;Kolenda, Maria;"Schriftsteller; Übersetzer";1956;Weiblich;;Deutschland;D
1144;119057034;Chiellino, Carmine Gino;"Essayist; Lyriker; Schriftsteller";1946;Männlich;;"Deutschland; Italien";D
1145;118762109;Schücking, Levin;"Schriftsteller; Publizist; Redakteur";1814-09-06;Männlich;1883-08-31;Deutschland;D
1146;118521500;Coleridge, Samuel Taylor;"Literaturkritiker; Schriftsteller; Philosoph";1772-10-21;Männlich;1834-07-25;Großbritannien;
1147;124633617;Steidele, Angela;"Literaturwissenschaftler; Schriftsteller";1968;Weiblich;;Deutschland;D
1148;118537490;Ganghofer, Ludwig;"Schriftsteller; Dramaturg";1855-07-07;Männlich;1920-07-24;Deutschland;D
1149;124472249;Pollesch, René;"Dramatiker; Theaterregisseur; Schriftsteller";1962-10-29;Männlich;;Deutschland;D
1150;11850021X;Abraham, a Sancta Clara;"Prediger; Mönch; Katholischer Theologe; Librettist; Schriftsteller";1644-07-02;Männlich;1709-12-01;Österreich;Ö
1151;12419737X;Mikan, Denis;"Programmierer; Schriftsteller";1974;Männlich;;"Bosnien-Herzegowina; Österreich; Montenegro";Ö
1152;118623672;Traven, B.;Schriftsteller;1882-02-28;Männlich;1969-03-26;"USA; Deutschland; Mexiko";D
1153;118881280;Hessel, Franz;"Lektor <Verlag>; Übersetzer; Literarhistoriker; Lyriker; Schriftsteller; Erzähler";1880-11-21;Männlich;1941-01-06;"Deutschland; Frankreich";D
1154;118564471;Koeppen, Wolfgang;"Schriftsteller; Drehbuchautor";1906-06-23;Männlich;1996-03-15;Deutschland;D
1155;118521349;Cocteau, Jean;"Regisseur; Schriftsteller; Bildhauer; Maler; Dramatiker; Librettist";1889-07-05;Männlich;1963-10-11;Frankreich;
1156;118120336;Wolff, Kurt;"Grafiker; Prädikant; Kalligraph; Illustrator; Schriftsteller; Schriftsetzer";1916;Männlich;2003;Deutschland;D
1157;118612301;Schwitters, Kurt;"Schriftsteller; Komponist; Maler; Grafiker; Musiker";1887-06-20;Männlich;1948-01-08;"Großbritannien; Norwegen; Deutschland";D
1158;118782797;Mechtel, Angelika;"Kinderbuchautor; Schriftsteller";1943;Weiblich;2000;Deutschland;D
1159;118506498;Barbey d'Aurevilly, Jules Amédée;"Publizist; Schriftsteller";1808-11-02;Männlich;1889-04-23;Frankreich;
1160;11850133X;Alain-Fournier;"Offizier; Schriftsteller";1886;Männlich;1914;Frankreich;
1161;124826164;Wisser, Daniel;"Schriftsteller; Verleger; Musiker";1971-05-21;Männlich;;Österreich;Ö
1162;118522175;Corneille, Pierre;"Schriftsteller; Dramatiker";1606-06-06;Männlich;1684-10-01;Frankreich;
1163;118538969;Geßner, Salomon;"Verleger; Buchhändler; Schriftsteller; Illustrator; Maler; Drucker; Kupferstecher";1730-04-01;Männlich;1788-03-02;"Deutschland; Europa";D,S
1164;12460272X;Kurz, Hermann;Schriftsteller;1880-10-31;Männlich;1933-08;"Europa; Deutschland";D,S
1165;118693212;Frey, Alexander M.;"Schriftsteller; Journalist";1881-03-29;Männlich;1957-01-24;"Österreich; Europa; Deutschland";D,Ö,S
1166;1225880319;Fischer, Bernd;Schriftsteller;1939;Männlich;;Deutschland;D
1167;118514881;Breitinger, Johann Jakob;"Philosoph; Schriftsteller; Theologe; Philologe; Klassischer Philologe";1701;Männlich;1774-12-13;Europa;S
1168;118605151;Salomon, Ernst von;"Drehbuchautor; Schriftsteller";1902-09-25;Männlich;1972-08-09;"USA; Deutschland";D
1169;118744496;Renan, Ernest;"Orientalist; Religionswissenschaftler; Schriftsteller; Philosoph; Historiker";1823-02-27;Männlich;1892-10-02;Frankreich;
1170;118540696;Goncourt, Jules de;"Kunstsammler; Schriftsteller; Historiker; Künstler";1830;Männlich;1870;Frankreich;
1171;118623761;Treitschke, Heinrich von;"Historiker; Geheimer Rat; Schriftsteller; Publizist; Politiker";1834-09-15;Männlich;1896-04-28;Deutschland;D
1172;118646109;Asimov, Isaac;"Hochschullehrer; Biochemiker; Schriftsteller";1920-01-02;Männlich;1992-04-06;"USA; Russland";
1173;118616145;Sperber, Manès;"Essayist; Verleger; Schriftsteller; Humanist; Psychologe";1905-12-12;Männlich;1984-02-05;"Frankreich; Österreich; Ukraine; Deutschland";D,Ö
1174;1089228376;Bern, Dietrich von;Schriftsteller;;Unbekannt;;Land unbekannt;
1175;118746901;Jelusich, Mirko;"Schriftsteller; Theaterkritiker; Drehbuchautor";1886-12-12;Männlich;1969-06-22;Österreich;Ö
1176;118502255;Altenberg, Peter;"Arzt; Jurist; Librettist; Buchhändler; Schriftsteller";1859-03-09;Männlich;1919-01-08;Österreich;Ö
1177;12312994X;Soentgen, Jens;"Chemiker; Sachbuchautor; Schriftsteller; Philosoph";1967;Männlich;;Deutschland;D
1178;118607987;Schlegel, Friedrich von;"Philosoph; Philologe; Schriftsteller; Kritiker; Literarhistoriker";1772-03-10;Männlich;1829-01-12;"Deutschland; Frankreich; Österreich";D,Ö
1179;118597590;Radcliffe, Anne Ward;Schriftsteller;1764;Unbekannt;1823;Großbritannien;
1180;118703145;Fried, Erich;"Schriftsteller; Lyriker; Journalist; Librettist; Übersetzer";1921-05-06;Männlich;1988-11-22;"Österreich; Deutschland; Großbritannien";D,Ö
1181;143086588;Janesch, Sabrina;Schriftsteller;1985;Weiblich;;Deutschland;D
1182;142134996;Kühsel-Hussaini, Mariam;Schriftsteller;1987;Weiblich;;"Afghanistan; Deutschland";D
1183;118657461;Basile, Giambattista;Schriftsteller;1575;Männlich;1632-02-23;Italien;
1184;11865103X;Auerbach, Berthold;"Philosoph; Literaturwissenschaftler; Übersetzer; Schriftsteller; Publizist";1812-02-28;Männlich;1882-02-08;"Österreich; Frankreich; Deutschland; Juden";D,Ö
1185;135418038;Janz, Curt Paul;"Musiker; Schriftsteller; Herausgeber";1911-09-25;Männlich;2011-08-28;Europa;S
1186;118608002;Schlegel, Johann Elias;"Dramatiker; Hochschullehrer; Jurist; Schriftsteller";1719-01-17;Männlich;1749-08-13;Deutschland;D
1187;118766694;Welsh, Renate;"Schriftsteller; Übersetzer";1937;Weiblich;;Österreich;Ö
1188;11853971X;Glauser, Friedrich;"Kriminalschriftsteller; Schriftsteller";1896;Männlich;1938;"Österreich; Frankreich; Italien; Europa";Ö,S
1189;11850178X;Alembert, Jean Le Rond d';"Schriftsteller; Physiker; Mathematiker; Philosoph";1717-11-16;Männlich;1783-10-29;Frankreich;
1190;118679236;Dehmel, Richard;"Schriftsteller; Lyriker; Dramatiker; Komponist";1863-11-18;Männlich;1920-02-08;"Österreich; Deutschland";D,Ö
1191;118565796;Kotzebue, August von;"Jurist; Schriftsteller; Generalkonsul; Theaterdichter; Rechtsanwalt; Staatsrat; Diplomat";1761-05-03;Männlich;1819-03-23;"Russland; Deutschland";D
1192;115647058;Schätzing, Frank;"Werbefachmann; Geschäftsführer; Sprecher; Schriftsteller";1957;Männlich;;Deutschland;D
1193;117441643;Wolff, Ludwig;Schriftsteller;1846;Männlich;1919;Deutschland;D
1194;118595474;Polgar, Alfred;"Kritiker; Übersetzer; Schriftsteller; Drehbuchautor; Theaterkritiker";1873-10-17;Männlich;1955-04-24;"Österreich; Deutschland; USA; Europa";D,Ö,S
1195;123120802;Zeh, Juli;"Richter; Schriftsteller; Jurist";1974-06-30;Weiblich;;Deutschland;D
1196;120195429;Balàka, Bettina;"Lyriker; Schriftsteller";1966;Weiblich;;Österreich;Ö
1197;118680625;Drach, Albert;"Rechtsanwalt; Schriftsteller";1902-12-17;Männlich;1995-03-27;"Italien; Österreich; Deutschland; Frankreich";D,Ö
1198;118532367;Felder, Franz Michael;"Bauer; Schriftsteller; Sozialreformer";1839-05-13;Männlich;1869-04-26;Österreich;Ö
1199;118534734;Frank, Anne;Schriftsteller;1929-06-12;Weiblich;1945-03;"Juden; Deutschland; Niederlande";D
1200;1022727494;Eshel, Amir;"Hochschullehrer; Schriftsteller; Literaturwissenschaftler";1965;Männlich;;"Juden; Israel; USA";
1201;118850237;Henisch, Peter;"Dramatiker; Schriftsteller; Journalist; Übersetzer; Musiker; Lyriker";1943-08-27;Männlich;;Österreich;Ö
1202;119188473;Morgenstern, Soma;"Journalist; Schriftsteller; Jurist";1890-05-03;Männlich;1976-04-17;"USA; Österreich";Ö
1203;119164043;Spindler, Karl;"Erzähler; Publizist; Romancier; Schriftsteller";1796-10-16;Männlich;1855-07-12;Deutschland;D
1204;118747436;Mann, Erika;"Schauspieler; Kriegsberichterstatter; Drehbuchautor; Schriftsteller; Librettist; Journalist; Dramatiker";1905-11-09;Weiblich;1969-08-27;"Europa; Deutschland; USA";D,S
1205;118590111;Opitz, Martin;"Librettist; Gelehrter; Lehrer; Diplomat; Übersetzer; Schriftsteller";1597-12-23;Männlich;1639-08-20;Deutschland;D
1206;128583142;Blom, Philipp;"Schriftsteller; Journalist; Historiker; Kulturwissenschaftler; Übersetzer";1970;Männlich;;"Österreich; Deutschland";D,Ö
1207;1050318765;Zipfel, Daniel;Schriftsteller;1983;Männlich;;Deutschland;D
1208;118791451;Różewicz, Tadeusz;Schriftsteller;1921-10-09;Männlich;2014-04-24;Polen;
1209;115641165;Bober, Robert;"Schriftsteller; Filmregisseur; Regisseur";1931-11-17;Männlich;;Frankreich;
1210;119484536;Schauwecker, Franz;Schriftsteller;1890-03-26;Männlich;1964-05-31;Deutschland;D
1211;119330490;Recheis, Käthe;"Jugendbuchautor; Schriftsteller; Übersetzer; Kinderbuchautor";1928-03-11;Weiblich;2015-05-29;Österreich;Ö
1212;118778544;Lamming, George;Schriftsteller;1927-06-08;Männlich;2022-06-04;"Großbritannien; Barbados";
1213;118513931;Bote, Hermann;Schriftsteller;1460;Männlich;1520;Deutschland;D
1214;130334812;Einzinger, Erwin;"Schriftsteller; Übersetzer";1953;Männlich;;Österreich;Ö
