;ID;title;semester;semester_start;inhalt_count;university;country;NER_GNDs
273;wien0274;NdL, Topographien. Reiselit. u Raumerf. 1750-2000;sose04;2004-04;0;wien;Österreich;
274;wien0275;SE Neuere dt. Lit.: Poetik und Transgression;sose04;2004-04;0;wien;Österreich;
275;wien0276;VO NdL Bilderdienst;sose04;2004-04;0;wien;Österreich;
276;wien0277;"SE NdL - Robert Musils ""Mann ohne Eigenschaften""";sose04;2004-04;0;wien;Österreich;
277;wien0278;PS NdL: Rezeption österr. Lit. in österr. Medien;sose04;2004-04;0;wien;Österreich;
278;wien0279;PS NdL Der dt. Roman d. Zwischenkriegszeit;sose04;2004-04;0;wien;Österreich;
279;wien0280;PS Neuere dt. Literatur: Strategien der Spannung;sose04;2004-04;0;wien;Österreich;
280;wien0281;SE Neuere deutsche Literatur;sose04;2004-04;0;wien;Österreich;
281;wien0282;Neue dt. Lit./KJL: Detektivgeschichten + Krimi;sose04;2004-04;0;wien;Österreich;
282;wien0283;PS Neuere dt. Literatur: Literatur u. Krieg;sose04;2004-04;0;wien;Österreich;
283;wien0284;SE Neuere dt. Lit.: Poetik und Transgression;sose04;2004-04;0;wien;Österreich;
284;wien0285;Proseminar: Neuere Literaturwissenschaft;sose04;2004-04;0;wien;Österreich;
285;wien0286;Neuere dt. Lit.: Prager dt. Literatur;wise04-05;2004-09;1;wien;Österreich;['118559230', '118582046', '118571893', '119025035', '118763687', '118993720', '118543113', '118559230', '118502751', '118559230', '119060906', '118763938', '118631373', '123998182']
286;wien0287;Neuere dt. Lit.: Metapherntheorien;wise04-05;2004-09;0;wien;Österreich;
287;wien0288;Neuere dt. Lit.: Prager dt. Literatur;wise04-05;2004-09;1;wien;Österreich;['118559230', '118582046', '118571893', '119025035', '118763687', '118993720', '118543113', '118559230', '118502751', '118559230', '119060906', '118763938', '118631373', '123998182']
288;wien0289;Neuere dt. Lit.: Verlegen im Exil;wise04-05;2004-09;0;wien;Österreich;
289;wien0290;Neu. dt. Lit.: Koll. f. Diplomand. u. Dissertant.;wise04-05;2004-09;0;wien;Österreich;
290;wien0291;Neuere dt. Lit.: Franz Grillparzer als Dramatiker;wise04-05;2004-09;0;wien;Österreich;
291;wien0292;Neuere dt. Lit.: Queer Studies u.Lit.wiss.;wise04-05;2004-09;0;wien;Österreich;
292;wien0293;Neuere dt. Lit.: Mediale Erzählformen in d. KJL;wise04-05;2004-09;0;wien;Österreich;
293;wien0294;Neuere dt. Lit.: Die deutsche Romantik I;wise04-05;2004-09;0;wien;Österreich;
294;wien0295;"Neuere dt. Lit.: ""Der alte Goethe""";wise04-05;2004-09;0;wien;Österreich;
295;wien0296;Neu dt. Lit: Die Stadt - ein Text: Wien und Berlin;wise04-05;2004-09;1;wien;Österreich;['118526200', '118666355', '118881280', '118509039', '118603140', '118565877', '118526200', '1169450482', '118526200', '117441643']
296;wien0297;Neuere dt. Lit.: Denkst. u. Denktr. d. Essayismus;wise04-05;2004-09;0;wien;Österreich;
297;wien0298;Neuere dt. Lit.: Germ. und Kulturwissenschaften;wise04-05;2004-09;0;wien;Österreich;
298;wien0299;Neuere dt. Lit.: Flugphantasien;wise04-05;2004-09;0;wien;Österreich;
299;wien0300;Neuere dt. Lit.: Landleben u. Stadtleben;wise04-05;2004-09;1;wien;Österreich;['118883313', '118603426', '118607626', '118540238']
300;wien0301;Neuere dt. Lit.: Heinrich von Kleist;wise04-05;2004-09;1;wien;Österreich;['118563076']
301;wien0302;Neuere dt. Lit.: Versepik;wise04-05;2004-09;0;wien;Österreich;
302;wien0303;Neuere dt. Lit.: Weiter schreiben;wise04-05;2004-09;0;wien;Österreich;
303;wien0304;Neuere dt. Lit.: Lesekultur im 18. Jhdt.;wise04-05;2004-09;0;wien;Österreich;
304;wien0305;Neuere dt. Lit.: Formen der Lyrik;wise04-05;2004-09;0;wien;Österreich;
305;wien0306;Neuere dt. Lit.: Übungen an Originalen;wise04-05;2004-09;0;wien;Österreich;
306;wien0307;Neuere dt. Lit.: Der autobiographische Diskurs;wise04-05;2004-09;0;wien;Österreich;
307;wien0308;Neuere dt. Lit.: Adalbert Stifter: Erzählungen;wise04-05;2004-09;0;wien;Österreich;
308;wien0309;Neuere dt. Lit.: Kinder- und Jugendliteratur;wise04-05;2004-09;0;wien;Österreich;
309;wien0310;Neuere dt. Lit.: Kinder- und Jugendliteratur;wise04-05;2004-09;0;wien;Österreich;
310;wien0311;Neuere dt. Lit.: Queer Studies u.Lit.wiss.;wise04-05;2004-09;0;wien;Österreich;
311;wien0312;Proseminar: Neuere Literaturwissenschaft;wise04-05;2004-09;0;wien;Österreich;
312;wien0313;Neuere dt. Lit:KJL: Lesen als semiotischer Prozess;sose05;2005-04;0;wien;Österreich;
313;wien0314;Neuere dt. Lit.: Romant. Ästhetik und Intermed.;sose05;2005-04;1;wien;Österreich;['117086169', '12989432X', '12989432X', '118515055', '132300710', '1146182120', '115817905', '1012291960', '127961666']
314;wien0315;VO: Neuere Literaturwissenschaft;sose05;2005-04;0;wien;Österreich;
315;wien0316;Neuere dt. Lit.: Dt. Gegenwartsliteratur nach 2000;sose05;2005-04;0;wien;Österreich;
316;wien0317;Neuere dt. Lit.: Lit. u. Architektur i. d. Moderne;sose05;2005-04;0;wien;Österreich;
317;wien0318;Neuere dt. Lit.: Moderne Schweizer Literatur;sose05;2005-04;0;wien;Österreich;
318;wien0319;Neuere dt. Lit:Geschichte d. Kinder- u. Jugendlit.;sose05;2005-04;0;wien;Österreich;
319;wien0320;Neuere dt. Lit: Kinder- und Jugendliteratur;sose05;2005-04;0;wien;Österreich;
320;wien0321;Neuere dt. Lit.: Die deutsche Romantik II;sose05;2005-04;0;wien;Österreich;
321;wien0322;Neuere dt. Lit.: Joseph von Eichendorff;sose05;2005-04;0;wien;Österreich;
322;wien0323;Neuere dt. Lit:KJL: Lesen als semiotischer Prozess;sose05;2005-04;0;wien;Österreich;
323;wien0324;Neuere dt. Lit: Erzählt. Wunder. V. Barock z. Mod.;sose05;2005-04;0;wien;Österreich;
324;wien0325;Neuere dt. Lit: Debüts junger Gegenwartsautorinnen;sose05;2005-04;0;wien;Österreich;
325;wien0326;Neuere dt. Lit.: Lyrik der Jahrhundertwende;sose05;2005-04;0;wien;Österreich;
326;wien0327;Neuere dt. Lit.: Lyrik um 1800;sose05;2005-04;0;wien;Österreich;
327;wien0328;Neuere dt. Lit: Karl Kraus, 1874-1936;sose05;2005-04;0;wien;Österreich;
328;wien0329;Neuere dt. Lit.: Romant. Ästhetik und Intermed.;sose05;2005-04;1;wien;Österreich;['117086169', '12989432X', '12989432X', '118515055', '132300710', '1146182120', '115817905', '1012291960', '127961666']
329;wien0330;Neuere dt. Lit.: Christoph Martin Wieland;sose05;2005-04;0;wien;Österreich;
330;wien0331;Neuere dt. Lit: Wr. Gruppe: Zw. Trad. & Innovation;sose05;2005-04;0;wien;Österreich;
331;wien0332;Neuere dt. Lit.: Heinrich Böll;sose05;2005-04;0;wien;Österreich;
332;wien0333;Neuere dt. Lit.: W. Benjamin, Kulturhist.Schriften;sose05;2005-04;0;wien;Österreich;
333;wien0334;Neuere dt. Lit.: Zeit und Erzählung;sose05;2005-04;0;wien;Österreich;
334;wien0335;Neuere dt. Lit: Kulturwiss. u. Gattungspoetik;sose05;2005-04;0;wien;Österreich;
335;wien0336;Neuere dt. Lit.: Die Dichter der Philosophen;sose05;2005-04;0;wien;Österreich;
336;wien0337;Neuere dt. Lit.: Märchen und Märchenhaftes;sose05;2005-04;0;wien;Österreich;
337;wien0338;Neuere dt. Lit.: Ital. Reisen v. Goethe -Brinkmann;sose05;2005-04;1;wien;Österreich;['118540238', '139224386', '118535315', '1053518951', '118515470', '118540238', '12989432X', '139224386', '118535315', '1053518951', '118515470', '115763244']
338;wien0339;Neuere dt. Lit.: Curieuses und Galantes;sose05;2005-04;0;wien;Österreich;
339;wien0340;Neuere dt. Lit.: Dt. Gegenwartsliteratur nach 2000;sose05;2005-04;0;wien;Österreich;
340;wien0341;Neuere dt. Lit.: Lit. u. Architektur i. d. Moderne;sose05;2005-04;0;wien;Österreich;
341;wien0342;Neuere dt. Lit.: Moderne Schweizer Literatur;sose05;2005-04;0;wien;Österreich;
342;wien0343;Neuere dt. Lit.: Der Wiener Kriminalroman;sose05;2005-04;0;wien;Österreich;
343;wien0344;Neuere dt. Lit:Geschichte d. Kinder- u. Jugendlit.;sose05;2005-04;0;wien;Österreich;
344;wien0345;VO: Neuere Literaturwissenschaft;sose05;2005-04;0;wien;Österreich;
345;wien0346;Neuere dt. Lit.: Lit.ges. Österreichs: Humanismus;wise05-06;2005-09;0;wien;Österreich;
346;wien0347;Neuere Literaturwissenschaft;wise05-06;2005-09;0;wien;Österreich;
347;wien0348;Neuere dt. Lit.: Aisthesis. Von Fichte bis Rilke;wise05-06;2005-09;1;wien;Österreich;['132300710', '118552759', '129421197', '12287756X']
348;wien0349;Neuere dt. Lit.: Kinder- und Jugendliteratur;wise05-06;2005-09;0;wien;Österreich;
349;wien0350;Neuere dt. Lit.: MannsBilder in der Literatur;wise05-06;2005-09;0;wien;Österreich;
350;wien0351;Neuere dt. Lit.: Mehrspr. als textuelle Qualität;wise05-06;2005-09;0;wien;Österreich;
351;wien0352;Neuere dt. Lit.: Literatur und das Unheimliche;wise05-06;2005-09;0;wien;Österreich;
352;wien0353;Neuere dt. Lit.: Die Literatur u. die neuen Medien;wise05-06;2005-09;0;wien;Österreich;
353;wien0354;Neuere dt. Lit.: Literatur als Radiokunst;wise05-06;2005-09;0;wien;Österreich;
354;wien0355;Neuere dt. Lit.: Der Adoleszenzroman;wise05-06;2005-09;0;wien;Österreich;
355;wien0356;Neuere dt. Lit.: Lit.ges. Österreichs: Humanismus;wise05-06;2005-09;0;wien;Österreich;
356;wien0357;Neuere dt. Lit.: Ferdinand Raimund;wise05-06;2005-09;0;wien;Österreich;
357;wien0358;Neuere dt. Lit.: Der späte Franz Werfel;wise05-06;2005-09;1;wien;Österreich;['118631373', '11853453X']
358;wien0359;"Neuere dt. Lit.: Uwe Johnson: ""Jahrestage""";wise05-06;2005-09;0;wien;Österreich;
359;wien0360;Neuere dt. Lit.: Verlage und Buchhandel 1918-1945;wise05-06;2005-09;0;wien;Österreich;
360;wien0361;Neuere dt. Lit.: Christa Reinig;wise05-06;2005-09;0;wien;Österreich;
361;wien0362;Neuere dt. Lit.: Text und Musik: Ballade;wise05-06;2005-09;0;wien;Österreich;
362;wien0363;Neuere dt. Lit.: Trakls Gedichte;wise05-06;2005-09;0;wien;Österreich;
363;wien0364;Neuere dt. Lit.: Wichtige Romane;wise05-06;2005-09;0;wien;Österreich;
364;wien0365;Neuere dt. Lit.: Adalbert Stifter;wise05-06;2005-09;0;wien;Österreich;
365;wien0366;Neuere dt. Lit.: Elfriede Jelinek und die Musik;wise05-06;2005-09;0;wien;Österreich;
366;wien0367;Neuere dt. Lit.: Aisthesis. Von Fichte bis Rilke;wise05-06;2005-09;1;wien;Österreich;['132300710', '118552759', '129421197', '12287756X']
367;wien0368;Neuere dt. Lit.: Kinder- und Jugendliteratur;wise05-06;2005-09;0;wien;Österreich;
368;wien0369;Neuere dt. Lit.: Theorie u.Geschichte d. Biografie;wise05-06;2005-09;0;wien;Österreich;
369;wien0370;Neuere dt. Lit.: MannsBilder in der Literatur;wise05-06;2005-09;0;wien;Österreich;
370;wien0371;Neuere dt. Lit.: Mehrspr. als textuelle Qualität;wise05-06;2005-09;0;wien;Österreich;
371;wien0372;Neuere dt. Lit.: Felix Mitterer, Heinz R. Unger;wise05-06;2005-09;0;wien;Österreich;
372;wien0373;Neuere dt. Lit.: Essayistik im 20. Jahrhundert;wise05-06;2005-09;0;wien;Österreich;
373;wien0374;Neuere dt. Lit.: Die dritte Walpurgisnacht I;wise05-06;2005-09;0;wien;Österreich;
374;wien0375;Neuere dt. Lit.: Literatur und das Unheimliche;wise05-06;2005-09;0;wien;Österreich;
375;wien0376;Neuere dt. Lit.: Dichterbriefe;wise05-06;2005-09;0;wien;Österreich;
376;wien0377;Neuere dt. Lit.: Antike und moderne Tragödie;wise05-06;2005-09;0;wien;Österreich;
377;wien0378;Neuere dt. Lit.: Intertextualität als Theorie;wise05-06;2005-09;0;wien;Österreich;
378;wien0379;Neuere dt. Lit.: Die Literatur u. die neuen Medien;wise05-06;2005-09;0;wien;Österreich;
379;wien0380;Neuere Literaturwissenschaft;wise05-06;2005-09;0;wien;Österreich;
380;wien0381;Neuere dt. Lit.: Schubladentexte. DDR 1945-1989;sose06;2006-04;0;wien;Österreich;
381;wien0382;Neuere dt. Lit.: Dt. Roman, 1. Hälfte des 20. Jhd.;sose06;2006-04;1;wien;Österreich;['118535315', '118505653', '118532715', '118603140', '118629387', '118722123', '118559206', '118558587']
382;wien0383;Neuere dt. Lit.: Pionierinnen u.Epigoninnen;sose06;2006-04;0;wien;Österreich;
383;wien0384;Neuere dt. Lit.: Österr. Literaturgeschichte II;sose06;2006-04;0;wien;Österreich;
384;wien0385;Neuere dt. Lit.: Krüppelfiguren in der KJL;sose06;2006-04;0;wien;Österreich;
385;wien0386;Neuere dt. Lit.: Exilliteratur 1933-1945;sose06;2006-04;0;wien;Österreich;
386;wien0387;Neuere dt. Lit.: Literatur Täter- u.Opfer-Kinder;sose06;2006-04;0;wien;Österreich;
387;wien0388;Neuere dt. Lit.: Arno Schmidt u.Alfred Andersch;sose06;2006-04;0;wien;Österreich;
388;wien0389;Neuere dt. Lit: Kinder- u. Jugendlit.-Forschung;sose06;2006-04;0;wien;Österreich;
389;wien0390;VO: Neuere Literaturwissenschaft;sose06;2006-04;0;wien;Österreich;
390;wien0391;Neuere dt. Lit.: Avantgarde;sose06;2006-04;0;wien;Österreich;
391;wien0392;Neuere dt. Lit.: Franz Grillparzer;sose06;2006-04;0;wien;Österreich;
392;wien0393;Neuere dt. Lit.: Rahmenerzählungen -Novellenzyklen;sose06;2006-04;0;wien;Österreich;
393;wien0394;Neuere dt. Lit.: Das Prosawerk Heinrich v. Kleists;sose06;2006-04;0;wien;Österreich;
394;wien0395;"Neuere dt. Lit.: Ingeborg Bachmanns Roman""Malina""";sose06;2006-04;0;wien;Österreich;
395;wien0396;Neuere dt. Lit: Roman Jakobson;sose06;2006-04;0;wien;Österreich;
396;wien0397;Neuere dt. Lit.: Schubladentexte. DDR 1945-1989;sose06;2006-04;0;wien;Österreich;
397;wien0398;Neuere dt. Lit.: Literarische Beschimpfung;sose06;2006-04;0;wien;Österreich;
398;wien0399;Neuere dt. Lit.: Die Wiener Komödie 1750-1860;sose06;2006-04;0;wien;Österreich;
399;wien0400;Neuere dt. Lit.: Übungen an Originalen;sose06;2006-04;0;wien;Österreich;
400;wien0401;Neuere dt. Lit: Theatertext und Bühnenrealität;sose06;2006-04;0;wien;Österreich;
401;wien0402;Neu dt. Lit: Sealsfield - Gerstäcker - Karl May;sose06;2006-04;0;wien;Österreich;
402;wien0403;Neuere dt. Lit.: Dt. Roman, 1. Hälfte des 20. Jhd.;sose06;2006-04;1;wien;Österreich;['118535315', '118505653', '118532715', '118603140', '118629387', '118722123', '118559206', '118558587']
403;wien0404;Neuere dt. Lit.: Kalendergeschichten;sose06;2006-04;0;wien;Österreich;
404;wien0405;Neuere dt. Lit.: Pionierinnen u.Epigoninnen;sose06;2006-04;0;wien;Österreich;
405;wien0406;Neuere dt. Lit.: Die dritte Walpurgisnacht II;sose06;2006-04;1;wien;Österreich;['118821660']
406;wien0407;Neuere dt. Lit.: Österr. Literaturgeschichte II;sose06;2006-04;0;wien;Österreich;
407;wien0408;Neuere dt. Lit.: Krüppelfiguren in der KJL;sose06;2006-04;0;wien;Österreich;
408;wien0409;Neuere dt. Lit.: Wilhelm Raabe;sose06;2006-04;0;wien;Österreich;
409;wien0410;Neuere dt. Lit.: Exilliteratur 1933-1945;sose06;2006-04;0;wien;Österreich;
410;wien0411;Neuere dt. Lit.: Spätromantik;sose06;2006-04;0;wien;Österreich;
411;wien0412;Neuere dt. Lit.: Bertolt Brecht;sose06;2006-04;0;wien;Österreich;
412;wien0413;Neuere dt. Lit.: Ingeborg Bachmann;sose06;2006-04;0;wien;Österreich;
413;wien0414;Neuere dt. Lit.: Pionierinnen u.Epigoninnen;sose06;2006-04;0;wien;Österreich;
414;wien0415;Sprachwiss.: Linguistische Poetik;sose06;2006-04;1;wien;Österreich;['118711598', '119388200', '118787470']
415;wien0416;VO: Neuere Literaturwissenschaft;sose06;2006-04;0;wien;Österreich;
416;wien0417;Neuere dt. Lit.: Klaus Mann;wise06-07;2006-09;0;wien;Österreich;
417;wien0418;Neuere Literaturwissenschaft;wise06-07;2006-09;0;wien;Österreich;
418;wien0419;Neuere dt. Lit.: Kindheit Gegenwartsliteratur;wise06-07;2006-09;0;wien;Österreich;
419;wien0420;Neuere dt. Lit: Der Genderdiskurs um 1900;wise06-07;2006-09;1;wien;Österreich;['118535315', '118732382', '116255897', '118766309', '1243988665']
420;wien0421;"Neuere dt. Lit: Literatur der ""inneren Emigration""";wise06-07;2006-09;0;wien;Österreich;
421;wien0422;Neuere dt. Lit.: Reiseliteratur/kultur;wise06-07;2006-09;0;wien;Österreich;
422;wien0423;Neuere dt. Lit.: Buchdruck und Textzirkulation;wise06-07;2006-09;0;wien;Österreich;
423;wien0424;Neuere dt. Lit.: Die lit. Welt um W. A. Mozart;wise06-07;2006-09;0;wien;Österreich;
424;wien0425;Neuere dt. Lit.: Klaus Mann;wise06-07;2006-09;0;wien;Österreich;
425;wien0426;Neuere dt. Lit.: Lesen:Geschichte, Theorie, Praxis;wise06-07;2006-09;0;wien;Österreich;
426;wien0427;Neuere dt. Lit.: Intermedialität im Werk Sebalds;wise06-07;2006-09;0;wien;Österreich;
427;wien0428;Neuere dt. Lit.: Thomas Bernhards Theaterstücke;wise06-07;2006-09;0;wien;Österreich;
428;wien0429;Neuere dt. Lit.: Kindheit Gegenwartsliteratur;wise06-07;2006-09;0;wien;Österreich;
429;wien0430;Neuere dt. Lit: Der Genderdiskurs um 1900;wise06-07;2006-09;1;wien;Österreich;['118535315', '118732382', '116255897', '118766309', '1243988665']
430;wien0431;"Neuere dt. Lit: Literatur der ""inneren Emigration""";wise06-07;2006-09;0;wien;Österreich;
431;wien0432;Neuere dt. Lit.: Roman und Romantheorie;wise06-07;2006-09;0;wien;Österreich;
432;wien0433;Neuere dt. Lit.: Geschlecht u. Theater im 18. Jhd.;wise06-07;2006-09;0;wien;Österreich;
433;wien0434;Neuere dt. Lit.: Deutschsprachige Novellen;wise06-07;2006-09;0;wien;Österreich;
434;wien0435;Neuere dt. Lit: Warum d. Fackel nicht erscheint I;wise06-07;2006-09;1;wien;Österreich;
435;wien0436;Neuere dt. Lit: Literarische Parodien;wise06-07;2006-09;0;wien;Österreich;
436;wien0437;Neuere dt. Lit.: Oper und Drama;wise06-07;2006-09;0;wien;Österreich;
437;wien0438;Neuere dt. Lit.: Queere Lektüren;wise06-07;2006-09;0;wien;Österreich;
438;wien0439;Neuere dt. Lit.: Schiller - Anthropologie/Ästhetik;wise06-07;2006-09;0;wien;Österreich;
439;wien0440;Neuere dt. Lit.: Bücher vor Gericht;wise06-07;2006-09;0;wien;Österreich;
440;wien0441;Neuere dt. Lit.: Aufklärung;wise06-07;2006-09;0;wien;Österreich;
441;wien0442;Neuere dt. Lit.: USA-Bilder im deutschsp. Roman;wise06-07;2006-09;0;wien;Österreich;
442;wien0443;Neuere dt. Lit.: Märchen. Erzählen;wise06-07;2006-09;0;wien;Österreich;
443;wien0444;Neuere dt. Lit.: Reiseliteratur/kultur;wise06-07;2006-09;0;wien;Österreich;
444;wien0445;Neuere dt. Lit.: Heimito von Doderer;wise06-07;2006-09;0;wien;Österreich;
445;wien0446;Neuere dt. Lit.: Märchen als Referenztexte mod KJL;wise06-07;2006-09;0;wien;Österreich;
446;wien0447;Neuere Literaturwissenschaft;wise06-07;2006-09;0;wien;Österreich;
447;wien0448;Neuere dt. Lit: Kinder- und Jugendliteratur;sose07;2007-04;0;wien;Österreich;
448;wien0449;Neuere dt. Lit.: Anti-Heimatliteratur;sose07;2007-04;0;wien;Österreich;
449;wien0450;Neuere dt. Lit.: Österr. Literatur 1848 - 1890;sose07;2007-04;0;wien;Österreich;
450;wien0451;Neuere dt. Lit.: Moderne Reiseliteratur;sose07;2007-04;0;wien;Österreich;
451;wien0452;Neuere dt. Lit: Mehrspr. als text. Qual. Bukowina;sose07;2007-04;0;wien;Österreich;
452;wien0453;Neuere dt. Lit.: Literatur und Fest;sose07;2007-04;0;wien;Österreich;
453;wien0454;Neuere dt.Lit.: Lit Stadtlandschaften u Raumbilder;sose07;2007-04;0;wien;Österreich;
454;wien0455;Neuere Literaturwissenschaft;sose07;2007-04;0;wien;Österreich;
455;wien0456;Neuere dt. Lit.: Das Bildnis des Künstlers;sose07;2007-04;0;wien;Österreich;
456;wien0457;"Neuere dt. Lit.: ""Postkolonialität Lesen"".";sose07;2007-04;0;wien;Österreich;
457;wien0458;Neuere dt. Lit.: Schreiben um zu überleben;sose07;2007-04;0;wien;Österreich;
458;wien0459;Neuere dt. Lit.: Erzähltheorie u Erzähltextanalyse;sose07;2007-04;0;wien;Österreich;
459;wien0460;Neuere dt. Lit: Kinder- und Jugendliteratur;sose07;2007-04;0;wien;Österreich;
460;wien0461;Neuere dt. Lit.: Anti-Heimatliteratur;sose07;2007-04;0;wien;Österreich;
461;wien0462;Neuere dt. Lit.: Heinrich Mann;sose07;2007-04;0;wien;Österreich;
462;wien0463;Neuere dt. Lit.: Kleists Erzählungen;sose07;2007-04;0;wien;Österreich;
463;wien0464;Neuere dt. Lit.: Österr. Literatur 1848 - 1890;sose07;2007-04;0;wien;Österreich;
464;wien0465;Neuere dt. Lit.: Poetik des Raumes;sose07;2007-04;0;wien;Österreich;
465;wien0466;Neuere dt. Lit: Novelle und Novellentheorie;sose07;2007-04;0;wien;Österreich;
466;wien0467;Neuere dt. Lit.: Moderne Reiseliteratur;sose07;2007-04;0;wien;Österreich;
467;wien0468;Neuere dt. Lit.: Wiener Moderne und Psychoanalyse;sose07;2007-04;0;wien;Österreich;
468;wien0469;Neuere dt. Lit: Warum d. Fackel nicht erscheint II;sose07;2007-04;0;wien;Österreich;
